P_ID,USER_ID,TIMESTAMP,YEAR,MONTH
P2260,U2260,23-04-2004,2004,4
P2261,U2261,23-04-2004,2004,4
P2262,U2262,23-04-2004,2004,4
P2263,U2263,23-04-2004,2004,4
P2264,U2264,24-04-2004,2004,4
P2265,U2265,24-04-2004,2004,4
P2266,U2266,24-04-2004,2004,4
P2267,U2267,25-04-2004,2004,4
P2268,U2268,26-04-2004,2004,4
P2269,U2269,27-04-2004,2004,4
P2270,U2270,27-04-2004,2004,4
P2271,U2271,27-04-2004,2004,4
P2272,U2272,28-04-2004,2004,4
P2273,U2273,28-04-2004,2004,4
P2274,U2274,28-04-2004,2004,4
P2275,U2275,28-04-2004,2004,4
P2276,U2276,29-04-2004,2004,4
P2277,U2277,30-04-2004,2004,4
P2278,U2278,30-04-2004,2004,4
P2279,U2279,30-04-2004,2004,4
P2280,U2280,01-05-2004,2004,5
P2281,U2281,01-05-2004,2004,5
P2282,U2282,01-05-2004,2004,5
P2283,U2283,01-05-2004,2004,5
P2284,U2284,02-05-2004,2004,5
P2285,U2285,02-05-2004,2004,5
P2286,U2286,02-05-2004,2004,5
P2287,U2287,03-05-2004,2004,5
P2288,U2288,03-05-2004,2004,5
P2289,U2289,03-05-2004,2004,5
P2290,U2290,03-05-2004,2004,5
P2291,U2291,04-05-2004,2004,5
P2292,U2292,05-05-2004,2004,5
P2293,U2293,05-05-2004,2004,5
P2294,U2294,05-05-2004,2004,5
P2295,U2295,05-05-2004,2004,5
P2296,U2296,05-05-2004,2004,5
P2297,U2297,05-05-2004,2004,5
P2298,U2298,06-05-2004,2004,5
P2299,U2299,06-05-2004,2004,5
P2300,U2300,06-05-2004,2004,5
P2301,U2301,07-05-2004,2004,5
P2302,U2302,07-05-2004,2004,5
P2303,U2303,08-05-2004,2004,5
P2304,U2304,08-05-2004,2004,5
P2305,U2305,08-05-2004,2004,5
P2306,U2306,09-05-2004,2004,5
P2307,U2307,09-05-2004,2004,5
P2308,U2308,09-05-2004,2004,5
P2309,U2309,10-05-2004,2004,5
P2310,U2310,10-05-2004,2004,5
P2311,U2311,10-05-2004,2004,5
P2312,U2312,10-05-2004,2004,5
P2313,U2313,10-05-2004,2004,5
P2314,U2314,11-05-2004,2004,5
P2315,U2315,11-05-2004,2004,5
P2316,U2316,12-05-2004,2004,5
P2317,U2317,12-05-2004,2004,5
P2318,U2318,12-05-2004,2004,5
P2319,U2319,13-05-2004,2004,5
P2320,U2320,13-05-2004,2004,5
P2321,U2321,13-05-2004,2004,5
P2322,U2322,14-05-2004,2004,5
P2323,U2323,14-05-2004,2004,5
P2324,U2324,14-05-2004,2004,5
P2325,U2325,15-05-2004,2004,5
P2326,U2326,15-05-2004,2004,5
P2327,U2327,15-05-2004,2004,5
P2328,U2328,15-05-2004,2004,5
P2329,U2329,16-05-2004,2004,5
P2330,U2330,17-05-2004,2004,5
P2331,U2331,17-05-2004,2004,5
P2332,U2332,17-05-2004,2004,5
P2333,U2333,18-05-2004,2004,5
P2334,U2334,19-05-2004,2004,5
P2335,U2335,19-05-2004,2004,5
P2336,U2336,19-05-2004,2004,5
P2337,U2337,19-05-2004,2004,5
P2338,U2338,19-05-2004,2004,5
P2339,U2339,19-05-2004,2004,5
P2340,U2340,20-05-2004,2004,5
P2341,U2341,20-05-2004,2004,5
P2342,U2342,20-05-2004,2004,5
P2343,U2343,21-05-2004,2004,5
P2344,U2344,21-05-2004,2004,5
P2345,U2345,21-05-2004,2004,5
P2346,U2346,22-05-2004,2004,5
P2347,U2347,22-05-2004,2004,5
P2348,U2348,22-05-2004,2004,5
P2349,U2349,22-05-2004,2004,5
P2350,U2350,22-05-2004,2004,5
P2351,U2351,22-05-2004,2004,5
P2352,U2352,24-05-2004,2004,5
P2353,U2353,24-05-2004,2004,5
P2354,U2354,25-05-2004,2004,5
P2355,U2355,25-05-2004,2004,5
P2356,U2356,25-05-2004,2004,5
P2357,U2357,26-05-2004,2004,5
P2358,U2358,26-05-2004,2004,5
P2359,U2359,26-05-2004,2004,5
P2360,U2360,26-05-2004,2004,5
P2361,U2361,27-05-2004,2004,5
P2362,U2362,27-05-2004,2004,5
P2363,U2363,27-05-2004,2004,5
P2364,U2364,28-05-2004,2004,5
P2365,U2365,28-05-2004,2004,5
P2366,U2366,29-05-2004,2004,5
P2367,U2367,29-05-2004,2004,5
P2368,U2368,30-05-2004,2004,5
P2369,U2369,30-05-2004,2004,5
P2370,U2370,30-05-2004,2004,5
P2371,U2371,31-05-2004,2004,5
P2372,U2372,31-05-2004,2004,5
P2373,U2373,31-05-2004,2004,5
P2374,U2374,31-05-2004,2004,5
P2375,U2375,31-05-2004,2004,5
P2376,U2376,01-06-2004,2004,6
P2377,U2377,01-06-2004,2004,6
P2378,U2378,01-06-2004,2004,6
P2379,U2379,02-06-2004,2004,6
P2380,U2380,02-06-2004,2004,6
P2381,U2381,02-06-2004,2004,6
P2382,U2382,02-06-2004,2004,6
P2383,U2383,03-06-2004,2004,6
P2384,U2384,03-06-2004,2004,6
P2385,U2385,03-06-2004,2004,6
P2386,U2386,03-06-2004,2004,6
P2387,U2387,04-06-2004,2004,6
P2388,U2388,04-06-2004,2004,6
P2389,U2389,04-06-2004,2004,6
P2390,U2390,05-06-2004,2004,6
P2391,U2391,06-06-2004,2004,6
P2392,U2392,06-06-2004,2004,6
P2393,U2393,06-06-2004,2004,6
P2394,U2394,07-06-2004,2004,6
P2395,U2395,07-06-2004,2004,6
P2396,U2396,08-06-2004,2004,6
P2397,U2397,08-06-2004,2004,6
P2398,U2398,08-06-2004,2004,6
P2399,U2399,08-06-2004,2004,6
P2400,U2400,08-06-2004,2004,6
P2401,U2401,10-06-2004,2004,6
P2402,U2402,10-06-2004,2004,6
P2403,U2403,10-06-2004,2004,6
P2404,U2404,10-06-2004,2004,6
P2405,U2405,10-06-2004,2004,6
P2406,U2406,11-06-2004,2004,6
P2407,U2407,11-06-2004,2004,6
P2408,U2408,11-06-2004,2004,6
P2409,U2409,12-06-2004,2004,6
P2410,U2410,12-06-2004,2004,6
P2411,U2411,13-06-2004,2004,6
P2412,U2412,13-06-2004,2004,6
P2413,U2413,13-06-2004,2004,6
P2414,U2414,13-06-2004,2004,6
P2415,U2415,14-06-2004,2004,6
P2416,U2416,14-06-2004,2004,6
P2417,U2417,14-06-2004,2004,6
P2418,U2418,14-06-2004,2004,6
P2419,U2419,16-06-2004,2004,6
P2420,U2420,16-06-2004,2004,6
P2421,U2421,16-06-2004,2004,6
P2422,U2422,16-06-2004,2004,6
P2423,U2423,16-06-2004,2004,6
P2424,U2424,17-06-2004,2004,6
P2425,U2425,17-06-2004,2004,6
P2426,U2426,17-06-2004,2004,6
P2427,U2427,17-06-2004,2004,6
P2428,U2428,17-06-2004,2004,6
P2429,U2429,18-06-2004,2004,6
P2430,U2430,18-06-2004,2004,6
P2431,U2431,19-06-2004,2004,6
P2432,U2432,19-06-2004,2004,6
P2433,U2433,19-06-2004,2004,6
P2434,U2434,20-06-2004,2004,6
P2435,U2435,21-06-2004,2004,6
P2436,U2436,21-06-2004,2004,6
P2437,U2437,21-06-2004,2004,6
P2438,U2438,22-06-2004,2004,6
P2439,U2439,22-06-2004,2004,6
P2440,U2440,22-06-2004,2004,6
P2441,U2441,22-06-2004,2004,6
P2442,U2442,22-06-2004,2004,6
P2443,U2443,23-06-2004,2004,6
P2444,U2444,23-06-2004,2004,6
P2445,U2445,23-06-2004,2004,6
P2446,U2446,23-06-2004,2004,6
P2447,U2447,24-06-2004,2004,6
P2448,U2448,24-06-2004,2004,6
P2449,U2449,25-06-2004,2004,6
P2450,U2450,25-06-2004,2004,6
P2451,U2451,26-06-2004,2004,6
P2452,U2452,26-06-2004,2004,6
P2453,U2453,27-06-2004,2004,6
P2454,U2454,27-06-2004,2004,6
P2455,U2455,27-06-2004,2004,6
P2456,U2456,27-06-2004,2004,6
P2457,U2457,28-06-2004,2004,6
P2458,U2458,28-06-2004,2004,6
P2459,U2459,28-06-2004,2004,6
P2460,U2460,29-06-2004,2004,6
P2461,U2461,29-06-2004,2004,6
P2462,U2462,29-06-2004,2004,6
P2463,U2463,30-06-2004,2004,6
P2464,U2464,30-06-2004,2004,6
P2465,U2465,30-06-2004,2004,6
P2466,U2466,01-07-2004,2004,7
P2467,U2467,01-07-2004,2004,7
P2468,U2468,01-07-2004,2004,7
P2469,U2469,01-07-2004,2004,7
P2470,U2470,01-07-2004,2004,7
P2471,U2471,02-07-2004,2004,7
P2472,U2472,02-07-2004,2004,7
P2473,U2473,03-07-2004,2004,7
P2474,U2474,04-07-2004,2004,7
P2475,U2475,04-07-2004,2004,7
P2476,U2476,04-07-2004,2004,7
P2477,U2477,04-07-2004,2004,7
P2478,U2478,05-07-2004,2004,7
P2479,U2479,05-07-2004,2004,7
P2480,U2480,05-07-2004,2004,7
P2481,U2481,05-07-2004,2004,7
P2482,U2482,06-07-2004,2004,7
P2483,U2483,06-07-2004,2004,7
P2484,U2484,06-07-2004,2004,7
P2485,U2485,07-07-2004,2004,7
P2486,U2486,07-07-2004,2004,7
P2487,U2487,07-07-2004,2004,7
P2488,U2488,07-07-2004,2004,7
P2489,U2489,08-07-2004,2004,7
P2490,U2490,08-07-2004,2004,7
P2491,U2491,09-07-2004,2004,7
P2492,U2492,10-07-2004,2004,7
P2493,U2493,10-07-2004,2004,7
P2494,U2494,10-07-2004,2004,7
P2495,U2495,10-07-2004,2004,7
P2496,U2496,10-07-2004,2004,7
P2497,U2497,10-07-2004,2004,7
P2498,U2498,10-07-2004,2004,7
P2499,U2499,11-07-2004,2004,7
P2500,U2500,11-07-2004,2004,7
P2501,U2501,11-07-2004,2004,7
P2502,U2502,12-07-2004,2004,7
P2503,U2503,12-07-2004,2004,7
P2504,U2504,12-07-2004,2004,7
P2505,U2505,12-07-2004,2004,7
P2506,U2506,12-07-2004,2004,7
P2507,U2507,12-07-2004,2004,7
P2508,U2508,13-07-2004,2004,7
P2509,U2509,13-07-2004,2004,7
P2510,U2510,13-07-2004,2004,7
P2511,U2511,14-07-2004,2004,7
P2512,U2512,14-07-2004,2004,7
P2513,U2513,16-07-2004,2004,7
P2514,U2514,16-07-2004,2004,7
P2515,U2515,17-07-2004,2004,7
P2516,U2516,17-07-2004,2004,7
P2517,U2517,17-07-2004,2004,7
P2518,U2518,18-07-2004,2004,7
P2519,U2519,19-07-2004,2004,7
P2520,U2520,19-07-2004,2004,7
P2521,U2521,20-07-2004,2004,7
P2522,U2522,20-07-2004,2004,7
P2523,U2523,20-07-2004,2004,7
P2524,U2524,20-07-2004,2004,7
P2525,U2525,20-07-2004,2004,7
P2526,U2526,20-07-2004,2004,7
P2527,U2527,20-07-2004,2004,7
P2528,U2528,20-07-2004,2004,7
P2529,U2529,21-07-2004,2004,7
P2530,U2530,21-07-2004,2004,7
P2531,U2531,21-07-2004,2004,7
P2532,U2532,21-07-2004,2004,7
P2533,U2533,22-07-2004,2004,7
P2534,U2534,23-07-2004,2004,7
P2535,U2535,23-07-2004,2004,7
P2536,U2536,23-07-2004,2004,7
P2537,U2537,23-07-2004,2004,7
P2538,U2538,23-07-2004,2004,7
P2539,U2539,23-07-2004,2004,7
P2540,U2540,23-07-2004,2004,7
P2541,U2541,23-07-2004,2004,7
P2542,U2542,24-07-2004,2004,7
P2543,U2543,24-07-2004,2004,7
P2544,U2544,24-07-2004,2004,7
P2545,U2545,24-07-2004,2004,7
P2546,U2546,24-07-2004,2004,7
P2547,U2547,24-07-2004,2004,7
P2548,U2548,25-07-2004,2004,7
P2549,U2549,25-07-2004,2004,7
P2550,U2550,25-07-2004,2004,7
P2551,U2551,26-07-2004,2004,7
P2552,U2552,26-07-2004,2004,7
P2553,U2553,26-07-2004,2004,7
P2554,U2554,26-07-2004,2004,7
P2555,U2555,26-07-2004,2004,7
P2556,U2556,26-07-2004,2004,7
P2557,U2557,27-07-2004,2004,7
P2558,U2558,27-07-2004,2004,7
P2559,U2559,27-07-2004,2004,7
P2560,U2560,27-07-2004,2004,7
P2561,U2561,27-07-2004,2004,7
P2562,U2562,27-07-2004,2004,7
P2563,U2563,28-07-2004,2004,7
P2564,U2564,28-07-2004,2004,7
P2565,U2565,28-07-2004,2004,7
P2566,U2566,28-07-2004,2004,7
P2567,U2567,29-07-2004,2004,7
P2568,U2568,29-07-2004,2004,7
P2569,U2569,29-07-2004,2004,7
P2570,U2570,29-07-2004,2004,7
P2571,U2571,29-07-2004,2004,7
P2572,U2572,30-07-2004,2004,7
P2573,U2573,30-07-2004,2004,7
P2574,U2574,30-07-2004,2004,7
P2575,U2575,30-07-2004,2004,7
P2576,U2576,31-07-2004,2004,7
P2577,U2577,31-07-2004,2004,7
P2578,U2578,31-07-2004,2004,7
P2579,U2579,31-07-2004,2004,7
P2580,U2580,31-07-2004,2004,7
P2581,U2581,31-07-2004,2004,7
P2582,U2582,31-07-2004,2004,7
P2583,U2583,31-07-2004,2004,7
P2584,U2584,01-08-2004,2004,8
P2585,U2585,01-08-2004,2004,8
P2586,U2586,01-08-2004,2004,8
P2587,U2587,01-08-2004,2004,8
P2588,U2588,01-08-2004,2004,8
P2589,U2589,02-08-2004,2004,8
P2590,U2590,02-08-2004,2004,8
P2591,U2591,02-08-2004,2004,8
P2592,U2592,02-08-2004,2004,8
P2593,U2593,03-08-2004,2004,8
P2594,U2594,03-08-2004,2004,8
P2595,U2595,04-08-2004,2004,8
P2596,U2596,04-08-2004,2004,8
P2597,U2597,04-08-2004,2004,8
P2598,U2598,05-08-2004,2004,8
P2599,U2599,05-08-2004,2004,8
P2600,U2600,05-08-2004,2004,8
P2601,U2601,07-08-2004,2004,8
P2602,U2602,07-08-2004,2004,8
P2603,U2603,07-08-2004,2004,8
P2604,U2604,07-08-2004,2004,8
P2605,U2605,08-08-2004,2004,8
P2606,U2606,08-08-2004,2004,8
P2607,U2607,08-08-2004,2004,8
P2608,U2608,08-08-2004,2004,8
P2609,U2609,08-08-2004,2004,8
P2610,U2610,09-08-2004,2004,8
P2611,U2611,09-08-2004,2004,8
P2612,U2612,09-08-2004,2004,8
P2613,U2613,09-08-2004,2004,8
P2614,U2614,10-08-2004,2004,8
P2615,U2615,10-08-2004,2004,8
P2616,U2616,10-08-2004,2004,8
P2617,U2617,11-08-2004,2004,8
P2618,U2618,11-08-2004,2004,8
P2619,U2619,12-08-2004,2004,8
P2620,U2620,12-08-2004,2004,8
P2621,U2621,12-08-2004,2004,8
P2622,U2622,14-08-2004,2004,8
P2623,U2623,14-08-2004,2004,8
P2624,U2624,15-08-2004,2004,8
P2625,U2625,15-08-2004,2004,8
P2626,U2626,16-08-2004,2004,8
P2627,U2627,16-08-2004,2004,8
P2628,U2628,16-08-2004,2004,8
P2629,U2629,17-08-2004,2004,8
P2630,U2630,17-08-2004,2004,8
P2631,U2631,17-08-2004,2004,8
P2632,U2632,17-08-2004,2004,8
P2633,U2633,17-08-2004,2004,8
P2634,U2634,17-08-2004,2004,8
P2635,U2635,17-08-2004,2004,8
P2636,U2636,18-08-2004,2004,8
P2637,U2637,18-08-2004,2004,8
P2638,U2638,18-08-2004,2004,8
P2639,U2639,18-08-2004,2004,8
P2640,U2640,18-08-2004,2004,8
P2641,U2641,19-08-2004,2004,8
P2642,U2642,19-08-2004,2004,8
P2643,U2643,19-08-2004,2004,8
P2644,U2644,19-08-2004,2004,8
P2645,U2645,19-08-2004,2004,8
P2646,U2646,19-08-2004,2004,8
P2647,U2647,19-08-2004,2004,8
P2648,U2648,19-08-2004,2004,8
P2649,U2649,20-08-2004,2004,8
P2650,U2650,20-08-2004,2004,8
P2651,U2651,20-08-2004,2004,8
P2652,U2652,20-08-2004,2004,8
P2653,U2653,21-08-2004,2004,8
P2654,U2654,22-08-2004,2004,8
P2655,U2655,22-08-2004,2004,8
P2656,U2656,23-08-2004,2004,8
P2657,U2657,23-08-2004,2004,8
P2658,U2658,24-08-2004,2004,8
P2659,U2659,24-08-2004,2004,8
P2660,U2660,24-08-2004,2004,8
P2661,U2661,24-08-2004,2004,8
P2662,U2662,24-08-2004,2004,8
P2663,U2663,25-08-2004,2004,8
P2664,U2664,25-08-2004,2004,8
P2665,U2665,25-08-2004,2004,8
P2666,U2666,26-08-2004,2004,8
P2667,U2667,26-08-2004,2004,8
P2668,U2668,26-08-2004,2004,8
P2669,U2669,26-08-2004,2004,8
P2670,U2670,27-08-2004,2004,8
P2671,U2671,27-08-2004,2004,8
P2672,U2672,27-08-2004,2004,8
P2673,U2673,27-08-2004,2004,8
P2674,U2674,27-08-2004,2004,8
P2675,U2675,28-08-2004,2004,8
P2676,U2676,28-08-2004,2004,8
P2677,U2677,28-08-2004,2004,8
P2678,U2678,28-08-2004,2004,8
P2679,U2679,28-08-2004,2004,8
P2680,U2680,29-08-2004,2004,8
P2681,U2681,30-08-2004,2004,8
P2682,U2682,30-08-2004,2004,8
P2683,U2683,30-08-2004,2004,8
P2684,U2684,30-08-2004,2004,8
P2685,U2685,31-08-2004,2004,8
P2686,U2686,01-09-2004,2004,9
P2687,U2687,01-09-2004,2004,9
P2688,U2688,01-09-2004,2004,9
P2689,U2689,02-09-2004,2004,9
P2690,U2690,02-09-2004,2004,9
P2691,U2691,03-09-2004,2004,9
P2692,U2692,03-09-2004,2004,9
P2693,U2693,03-09-2004,2004,9
P2694,U2694,03-09-2004,2004,9
P2695,U2695,04-09-2004,2004,9
P2696,U2696,05-09-2004,2004,9
P2697,U2697,05-09-2004,2004,9
P2698,U2698,05-09-2004,2004,9
P2699,U2699,05-09-2004,2004,9
P2700,U2700,05-09-2004,2004,9
P2701,U2701,06-09-2004,2004,9
P2702,U2702,06-09-2004,2004,9
P2703,U2703,06-09-2004,2004,9
P2704,U2704,07-09-2004,2004,9
P2705,U2705,07-09-2004,2004,9
P2706,U2706,07-09-2004,2004,9
P2707,U2707,07-09-2004,2004,9
P2708,U2708,07-09-2004,2004,9
P2709,U2709,08-09-2004,2004,9
P2710,U2710,08-09-2004,2004,9
P2711,U2711,09-09-2004,2004,9
P2712,U2712,10-09-2004,2004,9
P2713,U2713,10-09-2004,2004,9
P2714,U2714,10-09-2004,2004,9
P2715,U2715,10-09-2004,2004,9
P2716,U2716,11-09-2004,2004,9
P2717,U2717,11-09-2004,2004,9
P2718,U2718,12-09-2004,2004,9
P2719,U2719,12-09-2004,2004,9
P2720,U2720,12-09-2004,2004,9
P2721,U2721,12-09-2004,2004,9
P2722,U2722,12-09-2004,2004,9
P2723,U2723,12-09-2004,2004,9
P2724,U2724,12-09-2004,2004,9
P2725,U2725,13-09-2004,2004,9
P2726,U2726,13-09-2004,2004,9
P2727,U2727,13-09-2004,2004,9
P2728,U2728,13-09-2004,2004,9
P2729,U2729,13-09-2004,2004,9
P2730,U2730,13-09-2004,2004,9
P2731,U2731,14-09-2004,2004,9
P2732,U2732,14-09-2004,2004,9
P2733,U2733,14-09-2004,2004,9
P2734,U2734,14-09-2004,2004,9
P2735,U2735,15-09-2004,2004,9
P2736,U2736,15-09-2004,2004,9
P2737,U2737,15-09-2004,2004,9
P2738,U2738,15-09-2004,2004,9
P2739,U2739,16-09-2004,2004,9
P2740,U2740,16-09-2004,2004,9
P2741,U2741,16-09-2004,2004,9
P2742,U2742,16-09-2004,2004,9
P2743,U2743,16-09-2004,2004,9
P2744,U2744,16-09-2004,2004,9
P2745,U2745,17-09-2004,2004,9
P2746,U2746,17-09-2004,2004,9
P2747,U2747,17-09-2004,2004,9
P2748,U2748,18-09-2004,2004,9
P2749,U2749,19-09-2004,2004,9
P2750,U2750,19-09-2004,2004,9
P2751,U2751,19-09-2004,2004,9
P2752,U2752,19-09-2004,2004,9
P2753,U2753,19-09-2004,2004,9
P2754,U2754,19-09-2004,2004,9
P2755,U2755,20-09-2004,2004,9
P2756,U2756,20-09-2004,2004,9
P2757,U2757,20-09-2004,2004,9
P2758,U2758,20-09-2004,2004,9
P2759,U2759,20-09-2004,2004,9
P2760,U2760,21-09-2004,2004,9
P2761,U2761,21-09-2004,2004,9
P2762,U2762,21-09-2004,2004,9
P2763,U2763,21-09-2004,2004,9
P2764,U2764,22-09-2004,2004,9
P2765,U2765,22-09-2004,2004,9
P2766,U2766,22-09-2004,2004,9
P2767,U2767,22-09-2004,2004,9
P2768,U2768,23-09-2004,2004,9
P2769,U2769,23-09-2004,2004,9
P2770,U2770,23-09-2004,2004,9
P2771,U2771,23-09-2004,2004,9
P2772,U2772,23-09-2004,2004,9
P2773,U2773,24-09-2004,2004,9
P2774,U2774,24-09-2004,2004,9
P2775,U2775,24-09-2004,2004,9
P2776,U2776,24-09-2004,2004,9
P2777,U2777,26-09-2004,2004,9
P2778,U2778,26-09-2004,2004,9
P2779,U2779,26-09-2004,2004,9
P2780,U2780,26-09-2004,2004,9
P2781,U2781,26-09-2004,2004,9
P2782,U2782,27-09-2004,2004,9
P2783,U2783,28-09-2004,2004,9
P2784,U2784,28-09-2004,2004,9
P2785,U2785,28-09-2004,2004,9
P2786,U2786,28-09-2004,2004,9
P2787,U2787,28-09-2004,2004,9
P2788,U2788,28-09-2004,2004,9
P2789,U2789,29-09-2004,2004,9
P2790,U2790,29-09-2004,2004,9
P2791,U2791,29-09-2004,2004,9
P2792,U2792,29-09-2004,2004,9
P2793,U2793,29-09-2004,2004,9
P2794,U2794,30-09-2004,2004,9
P2795,U2795,30-09-2004,2004,9
P2796,U2796,30-09-2004,2004,9
P2797,U2797,01-10-2004,2004,10
P2798,U2798,01-10-2004,2004,10
P2799,U2799,01-10-2004,2004,10
P2800,U2800,01-10-2004,2004,10
P2801,U2801,01-10-2004,2004,10
P2802,U2802,02-10-2004,2004,10
P2803,U2803,02-10-2004,2004,10
P2804,U2804,02-10-2004,2004,10
P2805,U2805,02-10-2004,2004,10
P2806,U2806,03-10-2004,2004,10
P2807,U2807,03-10-2004,2004,10
P2808,U2808,04-10-2004,2004,10
P2809,U2809,04-10-2004,2004,10
P2810,U2810,04-10-2004,2004,10
P2811,U2811,05-10-2004,2004,10
P2812,U2812,05-10-2004,2004,10
P2813,U2813,05-10-2004,2004,10
P2814,U2814,06-10-2004,2004,10
P2815,U2815,06-10-2004,2004,10
P2816,U2816,06-10-2004,2004,10
P2817,U2817,07-10-2004,2004,10
P2818,U2818,07-10-2004,2004,10
P2819,U2819,07-10-2004,2004,10
P2820,U2820,08-10-2004,2004,10
P2821,U2821,08-10-2004,2004,10
P2822,U2822,08-10-2004,2004,10
P2823,U2823,09-10-2004,2004,10
P2824,U2824,09-10-2004,2004,10
P2825,U2825,09-10-2004,2004,10
P2826,U2826,09-10-2004,2004,10
P2827,U2827,10-10-2004,2004,10
P2828,U2828,10-10-2004,2004,10
P2829,U2829,10-10-2004,2004,10
P2830,U2830,10-10-2004,2004,10
P2831,U2831,11-10-2004,2004,10
P2832,U2832,11-10-2004,2004,10
P2833,U2833,12-10-2004,2004,10
P2834,U2834,12-10-2004,2004,10
P2835,U2835,12-10-2004,2004,10
P2836,U2836,12-10-2004,2004,10
P2837,U2837,12-10-2004,2004,10
P2838,U2838,12-10-2004,2004,10
P2839,U2839,12-10-2004,2004,10
P2840,U2840,12-10-2004,2004,10
P2841,U2841,14-10-2004,2004,10
P2842,U2842,15-10-2004,2004,10
P2843,U2843,16-10-2004,2004,10
P2844,U2844,16-10-2004,2004,10
P2845,U2845,17-10-2004,2004,10
P2846,U2846,17-10-2004,2004,10
P2847,U2847,17-10-2004,2004,10
P2848,U2848,17-10-2004,2004,10
P2849,U2849,18-10-2004,2004,10
P2850,U2850,18-10-2004,2004,10
P2851,U2851,18-10-2004,2004,10
P2852,U2852,18-10-2004,2004,10
P2853,U2853,18-10-2004,2004,10
P2854,U2854,19-10-2004,2004,10
P2855,U2855,19-10-2004,2004,10
P2856,U2856,19-10-2004,2004,10
P2857,U2857,19-10-2004,2004,10
P2858,U2858,19-10-2004,2004,10
P2859,U2859,19-10-2004,2004,10
P2860,U2860,21-10-2004,2004,10
P2861,U2861,21-10-2004,2004,10
P2862,U2862,21-10-2004,2004,10
P2863,U2863,21-10-2004,2004,10
P2864,U2864,22-10-2004,2004,10
P2865,U2865,22-10-2004,2004,10
P2866,U2866,22-10-2004,2004,10
P2867,U2867,22-10-2004,2004,10
P2868,U2868,23-10-2004,2004,10
P2869,U2869,23-10-2004,2004,10
P2870,U2870,23-10-2004,2004,10
P2871,U2871,25-10-2004,2004,10
P2872,U2872,25-10-2004,2004,10
P2873,U2873,26-10-2004,2004,10
P2874,U2874,26-10-2004,2004,10
P2875,U2875,26-10-2004,2004,10
P2876,U2876,26-10-2004,2004,10
P2877,U2877,27-10-2004,2004,10
P2878,U2878,28-10-2004,2004,10
P2879,U2879,28-10-2004,2004,10
P2880,U2880,29-10-2004,2004,10
P2881,U2881,29-10-2004,2004,10
P2882,U2882,29-10-2004,2004,10
P2883,U2883,29-10-2004,2004,10
P2884,U2884,29-10-2004,2004,10
P2885,U2885,29-10-2004,2004,10
P2886,U2886,29-10-2004,2004,10
P2887,U2887,29-10-2004,2004,10
P2888,U2888,30-10-2004,2004,10
P2889,U2889,30-10-2004,2004,10
P2890,U2890,30-10-2004,2004,10
P2891,U2891,30-10-2004,2004,10
P2892,U2892,30-10-2004,2004,10
P2893,U2893,31-10-2004,2004,10
P2894,U2894,31-10-2004,2004,10
P2895,U2895,01-11-2004,2004,11
P2896,U2896,01-11-2004,2004,11
P2897,U2897,01-11-2004,2004,11
P2898,U2898,02-11-2004,2004,11
P2899,U2899,02-11-2004,2004,11
P2900,U2900,02-11-2004,2004,11
P2901,U2901,02-11-2004,2004,11
P2902,U2902,03-11-2004,2004,11
P2903,U2903,03-11-2004,2004,11
P2904,U2904,03-11-2004,2004,11
P2905,U2905,03-11-2004,2004,11
P2906,U2906,04-11-2004,2004,11
P2907,U2907,04-11-2004,2004,11
P2908,U2908,04-11-2004,2004,11
P2909,U2909,05-11-2004,2004,11
P2910,U2910,05-11-2004,2004,11
P2911,U2911,05-11-2004,2004,11
P2912,U2912,05-11-2004,2004,11
P2913,U2913,05-11-2004,2004,11
P2914,U2914,08-11-2004,2004,11
P2915,U2915,08-11-2004,2004,11
P2916,U2916,08-11-2004,2004,11
P2917,U2917,08-11-2004,2004,11
P2918,U2918,09-11-2004,2004,11
P2919,U2919,09-11-2004,2004,11
P2920,U2920,10-11-2004,2004,11
P2921,U2921,11-11-2004,2004,11
P2922,U2922,11-11-2004,2004,11
P2923,U2923,11-11-2004,2004,11
P2924,U2924,12-11-2004,2004,11
P2925,U2925,12-11-2004,2004,11
P2926,U2926,12-11-2004,2004,11
P2927,U2927,12-11-2004,2004,11
P2928,U2928,13-11-2004,2004,11
P2929,U2929,13-11-2004,2004,11
P2930,U2930,13-11-2004,2004,11
P2931,U2931,14-11-2004,2004,11
P2932,U2932,14-11-2004,2004,11
P2933,U2933,14-11-2004,2004,11
P2934,U2934,14-11-2004,2004,11
P2935,U2935,14-11-2004,2004,11
P2936,U2936,15-11-2004,2004,11
P2937,U2937,15-11-2004,2004,11
P2938,U2938,15-11-2004,2004,11
P2939,U2939,16-11-2004,2004,11
P2940,U2940,16-11-2004,2004,11
P2941,U2941,16-11-2004,2004,11
P2942,U2942,16-11-2004,2004,11
P2943,U2943,17-11-2004,2004,11
P2944,U2944,17-11-2004,2004,11
P2945,U2945,17-11-2004,2004,11
P2946,U2946,17-11-2004,2004,11
P2947,U2947,17-11-2004,2004,11
P2948,U2948,18-11-2004,2004,11
P2949,U2949,18-11-2004,2004,11
P2950,U2950,19-11-2004,2004,11
P2951,U2951,19-11-2004,2004,11
P2952,U2952,19-11-2004,2004,11
P2953,U2953,19-11-2004,2004,11
P2954,U2954,20-11-2004,2004,11
P2955,U2955,20-11-2004,2004,11
P2956,U2956,20-11-2004,2004,11
P2957,U2957,21-11-2004,2004,11
